pathway	pvalue	fdr
NF-kappa B signaling pathway - Homo sapiens (human)_KEGG	0.672257057625823	1
Regulation of TP53 Activity through Phosphorylation_Reactome	0.672257057625823	1
Toll Like Receptor 9 (TLR9) Cascade_Reactome	0.676179072788277	1
Interferon gamma signaling_Reactome	0.676179072788277	1
PI3K/AKT Signaling in Cancer_Reactome	0.676179072788277	1
Post-translational modification: synthesis of GPI-anchored proteins_Reactome	0.680054455348939	1
Class B/2 (Secretin family receptors)_Reactome	0.680054455348939	1
RHO GTPases activate PKNs_Reactome	0.680054455348939	1
PTEN Regulation_Reactome	0.683883756186451	1
Signaling by TGF-beta family members_Reactome	0.683883756186451	1
LncRNA involvement in canonical Wnt signaling and colorectal cancer_Wikipathways	0.687667519714143	1
Toll Like Receptor 3 (TLR3) Cascade_Reactome	0.687667519714143	1
Chaperonin-mediated protein folding_Reactome	0.687667519714143	1
PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling_Reactome	0.687667519714143	1
MyD88:Mal cascade initiated on plasma membrane_Reactome	0.687667519714143	1
Toll Like Receptor TLR1:TLR2 Cascade_Reactome	0.687667519714143	1
Toll Like Receptor TLR6:TLR2 Cascade_Reactome	0.687667519714143	1
Toll Like Receptor 2 (TLR2) Cascade_Reactome	0.687667519714143	1
cAMP signaling pathway - Homo sapiens (human)_KEGG	0.68785013041712	1
Peptide chain elongation_Reactome	0.69140628395542	1
Processing of DNA double-strand break ends_Reactome	0.69140628395542	1
Cellular response to heat stress_Reactome	0.695100580618267	1
Cargo recognition for clathrin-mediated endocytosis_Reactome	0.695100580618267	1
Signaling by VEGF_Reactome	0.698750935168899	1
Integrin-mediated Cell Adhesion_Wikipathways	0.702357866904554	1
Wnt Signaling Pathway and Pluripotency_Wikipathways	0.702357866904554	1
Eukaryotic Translation Termination_Reactome	0.702357866904554	1
Selenocysteine synthesis_Reactome	0.702357866904554	1
TRIF(TICAM1)-mediated TLR4 signaling _Reactome	0.702357866904554	1
MyD88-independent TLR4 cascade _Reactome	0.702357866904554	1
UCH proteinases_Reactome	0.705921889025439	1
Visual phototransduction_Reactome	0.705921889025439	1
Toll-like receptor signaling pathway - Homo sapiens (human)_KEGG	0.709443508705849	1
Electron Transport Chain (OXPHOS system in mitochondria)_Wikipathways	0.709443508705849	1
Reproduction_Reactome	0.709443508705849	1
Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)_Reactome	0.709443508705849	1
Protein folding_Reactome	0.709443508705849	1
Eukaryotic Translation Elongation_Reactome	0.709443508705849	1
Negative regulation of the PI3K/AKT network_Reactome	0.712923227164462	1
Urea cycle and metabolism of arginine, proline, glutamate, aspartate and asparagine_EHMN	0.712923227164462	1
JAK STAT pathway and regulation_INOH	0.71686697001028	1
Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell_Reactome	0.718462116087003	1
Parathyroid hormone synthesis, secretion and action - Homo sapiens (human)_KEGG	0.719758935928956	1
PIP3 activates AKT signaling_Reactome	0.725712451390489	1
Cellular responses to external stimuli_Reactome	0.727788362062032	1
TNF signaling pathway - Homo sapiens (human)_KEGG	0.732948947436466	1
DNA Damage Response (only ATM dependent)_Wikipathways	0.732948947436466	1
Senescence-Associated Secretory Phenotype (SASP)_Reactome	0.736148905582652	1
Formation of a pool of free 40S subunits_Reactome	0.736148905582652	1
Nucleotide Excision Repair_Reactome	0.739310766024662	1
Purine metabolism_EHMN	0.744283166687141	1
Wnt Signaling_Wikipathways	0.745521991099711	1
Nonsense-Mediated Decay (NMD)_Reactome	0.748572241206393	1
Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)_Reactome	0.748572241206393	1
Human cytomegalovirus infection - Homo sapiens (human)_KEGG	0.748755597882321	1
Golgi-to-ER retrograde transport_Reactome	0.751586164679127	1
Spinal Cord Injury_Wikipathways	0.754564191351975	1
Sphingolipid signaling pathway - Homo sapiens (human)_KEGG	0.757506746006066	1
Wnt Canonical_INOH	0.757506746006066	1
Wnt Mammals_INOH	0.757506746006066	1
Adaptive Immune System_Reactome	0.760059102973188	1
Cell Cycle_Wikipathways	0.763287113471194	1
L13a-mediated translational silencing of Ceruloplasmin expression_Reactome	0.7661257511075	1
Metabolism of amino acids and derivatives_Reactome	0.766296683595716	1
GTP hydrolysis and joining of the 60S ribosomal subunit_Reactome	0.768930566490215	1
Neddylation_Reactome	0.770127847571112	1
Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins._Reactome	0.771701960007388	1
Cell cycle - Homo sapiens (human)_KEGG	0.774440327338089	1
Cell-Cell communication_Reactome	0.774440327338089	1
Oxidative Stress Induced Senescence_Reactome	0.777146059507425	1
Osteoclast differentiation - Homo sapiens (human)_KEGG	0.779819542940926	1
mRNA Processing_Wikipathways	0.782461159518294	1
Toll Like Receptor 4 (TLR4) Cascade_Reactome	0.782461159518294	1
Eukaryotic Translation Initiation_Reactome	0.787650297212434	1
Separation of Sister Chromatids_Reactome	0.787650297212434	1
Cap-dependent Translation Initiation_Reactome	0.787650297212434	1
Endocytosis - Homo sapiens (human)_KEGG	0.789910485230735	1
Intracellular signaling by second messengers_Reactome	0.791804548770838	1
Measles - Homo sapiens (human)_KEGG	0.792716438714316	1
Cardiac conduction_Reactome	0.792716438714316	1
Oxidative phosphorylation - Homo sapiens (human)_KEGG	0.797662480751706	1
HDR through Homologous Recombination (HR) or Single Strand Annealing (SSA)_Reactome	0.797662480751706	1
Infectious disease_Reactome	0.802857574898191	1
Apoptosis - Homo sapiens (human)_KEGG	0.804862527481289	1
Ubiquitin mediated proteolysis - Homo sapiens (human)_KEGG	0.807205516002097	1
ER to Golgi Anterograde Transport_Reactome	0.807205516002097	1
Hemostasis_Reactome	0.808361489512416	1
Clathrin-mediated endocytosis_Reactome	0.809520553080902	1
Homology Directed Repair_Reactome	0.811807970019887	1
Mitotic Anaphase_Reactome	0.814068094219913	1
Estrogen-dependent gene expression_Reactome	0.814068094219913	1
Late Phase of HIV Life Cycle_Reactome	0.816301249226163	1
Mitotic Metaphase and Anaphase_Reactome	0.816301249226163	1
Direct p53 effectors_PID	0.818507754773248	1
AndrogenReceptor_NetPath	0.820687926829794	1
Adrenergic signaling in cardiomyocytes - Homo sapiens (human)_KEGG	0.82284207764251	1
Hepatitis B - Homo sapiens (human)_KEGG	0.82284207764251	1
Brain-Derived Neurotrophic Factor (BDNF) signaling pathway_Wikipathways	0.82284207764251	1
Cell Cycle, Mitotic_Reactome	0.827119952557364	1
Immune System_Reactome	0.83033839922463	1
Signal Transduction_Reactome	0.830349835481272	1
ESR-mediated signaling_Reactome	0.831204585547088	1
Non-alcoholic fatty liver disease (NAFLD) - Homo sapiens (human)_KEGG	0.833233186594829	1
Wnt signaling pathway - Homo sapiens (human)_KEGG	0.833233186594829	1
Ribosome - Homo sapiens (human)_KEGG	0.841108212538682	1
miR-targeted genes in leukocytes - TarBase_Wikipathways	0.84301853616028	1
HIV Life Cycle_Reactome	0.84301853616028	1
Signaling by WNT_Reactome	0.843520637526436	1
Hepatitis C - Homo sapiens (human)_KEGG	0.844906039707385	1
Interferon Signaling_Reactome	0.850434322373981	1
Cellular senescence - Homo sapiens (human)_KEGG	0.852233222276699	1
Necroptosis - Homo sapiens (human)_KEGG	0.857501955321131	1
EGF-EGFR Signaling Pathway_Wikipathways	0.857501955321131	1
Regulation of TP53 Activity_Reactome	0.857501955321131	1
Disease_Reactome	0.85877554685902	1
DNA Double-Strand Break Repair_Reactome	0.865871579159376	1
Alzheimer disease - Homo sapiens (human)_KEGG	0.87221411226502	1
MicroRNAs in cancer - Homo sapiens (human)_KEGG	0.874088468409569	1
The citric acid (TCA) cycle and respiratory electron transport_Reactome	0.875272719382706	1
TGF_beta_Receptor_NetPath	0.875272719382706	1
RHO GTPase Effectors_Reactome	0.875284770434151	1
Axon guidance - Homo sapiens (human)_KEGG	0.878258581556661	1
Translation_Reactome	0.881111683745732	1
Ras Signaling_Wikipathways	0.890839900077957	1
IL-7 signaling_INOH	0.892155493706693	1
EPO signaling_INOH	0.893455333572794	1
Mitotic Prometaphase_Reactome	0.893455333572794	1
VEGF_INOH	0.896008499511134	1
Huntington disease - Homo sapiens (human)_KEGG	0.902128575293795	1
HIV Infection_Reactome	0.90447517936596	1
Cell Cycle_Reactome	0.906850295128837	1
Viral carcinogenesis - Homo sapiens (human)_KEGG	0.910099985183128	1
Epstein-Barr virus infection - Homo sapiens (human)_KEGG	0.910099985183128	1
Cytokine Signaling in Immune system_Reactome	0.913141679281092	1
M Phase_Reactome	0.914544993531915	1
G alpha (q) signalling events_Reactome	0.923231280164592	1
Cell surface interactions at the vascular wall_Reactome	0.925979979511103	1
Human T-cell leukemia virus 1 infection - Homo sapiens (human)_KEGG	0.928630878116796	1
Ub-specific processing proteases_Reactome	0.929493378687306	1
Transmission across Chemical Synapses_Reactome	0.932841044144114	1
Thermogenesis - Homo sapiens (human)_KEGG	0.936804364233225	1
Transcriptional Regulation by TP53_Reactome	0.937806786116463	1
TCR_NetPath	0.945393536932009	1
MAPK Signaling Pathway_Wikipathways	0.948620286846484	1
Cell Cycle Checkpoints_Reactome	0.95046465083951	1
G alpha (i) signalling events_Reactome	0.952653987224213	1
Signaling by Interleukins_Reactome	0.953393541223981	1
GPCRs, Class A Rhodopsin-like_Wikipathways	0.957207099268384	1
Chromatin modifying enzymes_Reactome	0.962582873496442	1
Chromatin organization_Reactome	0.962582873496442	1
Metabolism of RNA_Reactome	0.971383652831435	1
Deubiquitination_Reactome	0.972094428289152	1
GPCR ligand binding_Reactome	0.976320260674094	1
DNA Repair_Reactome	0.978154816497093	1
Class A/1 (Rhodopsin-like receptors)_Reactome	0.981824214851747	1
Neuronal System_Reactome	0.988463069648916	1
Generic Transcription Pathway_Reactome	0.991921426354667	1
GPCR downstream signalling_Reactome	0.995666344308548	1
RNA Polymerase II Transcription_Reactome	0.997392692800685	1
Signaling by GPCR_Reactome	0.997530301273272	1
G alpha (s) signalling events_Reactome	0.999147839522914	1
Gene expression (Transcription)_Reactome	0.999261561063868	1
Rosiglitazone Pharmacokinetic Pathway_PharmGKB	1	1
spermine biosynthesis_HumanCyc	1	1
Plasma lipoprotein assembly, remodeling, and clearance_Wikipathways	1	1
Signaling by Overexpressed Wild-Type EGFR in Cancer_Reactome	1	1
Citrate cycle (TCA cycle) - Homo sapiens (human)_KEGG	1	1
Antigen processing and presentation - Homo sapiens (human)_KEGG	1	1
Primary immunodeficiency - Homo sapiens (human)_KEGG	1	1
Fanconi anemia pathway - Homo sapiens (human)_KEGG	1	1
Inflammatory mediator regulation of TRP channels - Homo sapiens (human)_KEGG	1	1
Glycosphingolipid biosynthesis - ganglio series - Homo sapiens (human)_KEGG	1	1
MET interacts with TNS proteins_Reactome	1	1
Pyruvate metabolism - Homo sapiens (human)_KEGG	1	1
mTOR signaling pathway - Homo sapiens (human)_KEGG	1	1
Aldosterone synthesis and secretion - Homo sapiens (human)_KEGG	1	1
Nucleotide excision repair - Homo sapiens (human)_KEGG	1	1
Regulation of lipolysis in adipocytes - Homo sapiens (human)_KEGG	1	1
T cell receptor signaling pathway - Homo sapiens (human)_KEGG	1	1
Circadian rhythm - Homo sapiens (human)_KEGG	1	1
B cell receptor signaling pathway - Homo sapiens (human)_KEGG	1	1
Fc epsilon RI signaling pathway - Homo sapiens (human)_KEGG	1	1
Fc gamma R-mediated phagocytosis - Homo sapiens (human)_KEGG	1	1
Arginine and proline metabolism - Homo sapiens (human)_KEGG	1	1
Ubiquinone and other terpenoid-quinone biosynthesis - Homo sapiens (human)_KEGG	1	1
Salmonella infection - Homo sapiens (human)_KEGG	1	1
Pyrimidine metabolism - Homo sapiens (human)_KEGG	1	1
Glycolysis / Gluconeogenesis - Homo sapiens (human)_KEGG	1	1
Renal cell carcinoma - Homo sapiens (human)_KEGG	1	1
Legionellosis - Homo sapiens (human)_KEGG	1	1
Glycosylphosphatidylinositol (GPI)-anchor biosynthesis - Homo sapiens (human)_KEGG	1	1
Inositol phosphate metabolism - Homo sapiens (human)_KEGG	1	1
Glycerolipid metabolism - Homo sapiens (human)_KEGG	1	1
Glycerophospholipid metabolism - Homo sapiens (human)_KEGG	1	1
Synaptic vesicle cycle - Homo sapiens (human)_KEGG	1	1
Long-term potentiation - Homo sapiens (human)_KEGG	1	1
Retrograde endocannabinoid signaling - Homo sapiens (human)_KEGG	1	1
Neurotrophin signaling pathway - Homo sapiens (human)_KEGG	1	1
Central carbon metabolism in cancer - Homo sapiens (human)_KEGG	1	1
27-Hydroxylase Deficiency_SMPDB	1	1
Serotonergic synapse - Homo sapiens (human)_KEGG	1	1
Dopaminergic synapse - Homo sapiens (human)_KEGG	1	1
Allograft rejection - Homo sapiens (human)_KEGG	1	1
Graft-versus-host disease - Homo sapiens (human)_KEGG	1	1
Cardiac muscle contraction - Homo sapiens (human)_KEGG	1	1
Glutamatergic synapse - Homo sapiens (human)_KEGG	1	1
Type II diabetes mellitus - Homo sapiens (human)_KEGG	1	1
Insulin resistance - Homo sapiens (human)_KEGG	1	1
Butanoate metabolism - Homo sapiens (human)_KEGG	1	1
Oocyte meiosis - Homo sapiens (human)_KEGG	1	1
beta-Alanine metabolism - Homo sapiens (human)_KEGG	1	1
HIF-1 signaling pathway - Homo sapiens (human)_KEGG	1	1
Renin-angiotensin system - Homo sapiens (human)_KEGG	1	1
Phenylalanine metabolism - Homo sapiens (human)_KEGG	1	1
D-Glutamine and D-glutamate metabolism - Homo sapiens (human)_KEGG	1	1
Longevity regulating pathway - multiple species - Homo sapiens (human)_KEGG	1	1
D-Arginine and D-ornithine metabolism - Homo sapiens (human)_KEGG	1	1
Long-term depression - Homo sapiens (human)_KEGG	1	1
Apoptosis - multiple species - Homo sapiens (human)_KEGG	1	1
Influenza A - Homo sapiens (human)_KEGG	1	1
Autoimmune thyroid disease - Homo sapiens (human)_KEGG	1	1
Inflammatory bowel disease (IBD) - Homo sapiens (human)_KEGG	1	1
proline degradation_HumanCyc	1	1
Ribosome biogenesis in eukaryotes - Homo sapiens (human)_KEGG	1	1
Fat digestion and absorption - Homo sapiens (human)_KEGG	1	1
Bile secretion - Homo sapiens (human)_KEGG	1	1
Vitamin digestion and absorption - Homo sapiens (human)_KEGG	1	1
Sulfur relay system - Homo sapiens (human)_KEGG	1	1
Phenylalanine, tyrosine and tryptophan biosynthesis - Homo sapiens (human)_KEGG	1	1
Type I diabetes mellitus - Homo sapiens (human)_KEGG	1	1
ErbB signaling pathway - Homo sapiens (human)_KEGG	1	1
Starch and sucrose metabolism - Homo sapiens (human)_KEGG	1	1
Peroxisome - Homo sapiens (human)_KEGG	1	1
Autophagy - animal - Homo sapiens (human)_KEGG	1	1
Other glycan degradation - Homo sapiens (human)_KEGG	1	1
Base excision repair - Homo sapiens (human)_KEGG	1	1
Carbohydrate digestion and absorption - Homo sapiens (human)_KEGG	1	1
Amyotrophic lateral sclerosis (ALS) - Homo sapiens (human)_KEGG	1	1
Vasopressin-regulated water reabsorption - Homo sapiens (human)_KEGG	1	1
Biosynthesis of unsaturated fatty acids - Homo sapiens (human)_KEGG	1	1
Nicotine addiction - Homo sapiens (human)_KEGG	1	1
Gastric acid secretion - Homo sapiens (human)_KEGG	1	1
Asthma - Homo sapiens (human)_KEGG	1	1
Chemokine signaling pathway - Homo sapiens (human)_KEGG	1	1
Circadian entrainment - Homo sapiens (human)_KEGG	1	1
Selenocompound metabolism - Homo sapiens (human)_KEGG	1	1
Doxorubicin Pathway, Pharmacokinetics_PharmGKB	1	1
G(M2)-Gangliosidosis: Variant B, Tay-sachs disease_SMPDB	1	1
Pantothenate and CoA biosynthesis - Homo sapiens (human)_KEGG	1	1
mRNA surveillance pathway - Homo sapiens (human)_KEGG	1	1
RNA transport - Homo sapiens (human)_KEGG	1	1
SNARE interactions in vesicular transport - Homo sapiens (human)_KEGG	1	1
One carbon pool by folate - Homo sapiens (human)_KEGG	1	1
Autophagy - other - Homo sapiens (human)_KEGG	1	1
Cytosolic DNA-sensing pathway - Homo sapiens (human)_KEGG	1	1
Epithelial cell signaling in Helicobacter pylori infection - Homo sapiens (human)_KEGG	1	1
Maturity onset diabetes of the young - Homo sapiens (human)_KEGG	1	1
Cysteine and methionine metabolism - Homo sapiens (human)_KEGG	1	1
Mucin type O-glycan biosynthesis - Homo sapiens (human)_KEGG	1	1
Histidine metabolism - Homo sapiens (human)_KEGG	1	1
Steroid biosynthesis - Homo sapiens (human)_KEGG	1	1
LRR FLII-interacting protein 1 (LRRFIP1) activates type I IFN production_Reactome	1	1
Glucagon signaling pathway - Homo sapiens (human)_KEGG	1	1
ABC transporters - Homo sapiens (human)_KEGG	1	1
Aminoacyl-tRNA biosynthesis - Homo sapiens (human)_KEGG	1	1
Hypertrophic cardiomyopathy (HCM) - Homo sapiens (human)_KEGG	1	1
Riboflavin metabolism - Homo sapiens (human)_KEGG	1	1
Basal transcription factors - Homo sapiens (human)_KEGG	1	1
RNA polymerase - Homo sapiens (human)_KEGG	1	1
Hippo signaling pathway - multiple species - Homo sapiens (human)_KEGG	1	1
Longevity regulating pathway - Homo sapiens (human)_KEGG	1	1
Busulfan Pathway, Pharmacodynamics_PharmGKB	1	1
Chagas disease (American trypanosomiasis) - Homo sapiens (human)_KEGG	1	1
Synthesis and degradation of ketone bodies - Homo sapiens (human)_KEGG	1	1
NOD-like receptor signaling pathway - Homo sapiens (human)_KEGG	1	1
Proximal tubule bicarbonate reclamation - Homo sapiens (human)_KEGG	1	1
Mismatch repair - Homo sapiens (human)_KEGG	1	1
Phosphonate and phosphinate metabolism - Homo sapiens (human)_KEGG	1	1
C-type lectin receptor signaling pathway - Homo sapiens (human)_KEGG	1	1
