from	to
51530	10971_2810_7529_7531_7532_7533_7534
9470	10971_2810_7529_7531_7532_7533_7534
23332	10971_2810_7529_7531_7532_7533_7534
23294	10971_2810_7529_7531_7532_7533_7534
10971_2810_7529_7531_7532_7533_7534	23294
5635	10971_2810_7529_7531_7532_7533_7534
7352	10971_2810_7529_7531_7532_7533_7534
10971_2810_7529_7531_7532_7533_7534	7352
7351	10971_2810_7529_7531_7532_7533_7534
10971_2810_7529_7531_7532_7533_7534	7351
11190	10971_2810_7529_7531_7532_7533_7534
10971_2810_7529_7531_7532_7533_7534	11190
117583	10971_2810_7529_7531_7532_7533_7534
10971_2810_7529_7531_7532_7533_7534	117583
9462	10971_2810_7529_7531_7532_7533_7534
256364	10971_2810_7529_7531_7532_7533_7534
10971_2810_7529_7531_7532_7533_7534	256364
11186	10971_2810_7529_7531_7532_7533_7534
2036	10971_2810_7529_7531_7532_7533_7534
10971_2810_7529_7531_7532_7533_7534	2036
2035	10971_2810_7529_7531_7532_7533_7534
10971_2810_7529_7531_7532_7533_7534	2035
120892	10971_2810_7529_7531_7532_7533_7534
10971_2810_7529_7531_7532_7533_7534	120892
51474	10971_2810_7529_7531_7532_7533_7534
10971_2810_7529_7531_7532_7533_7534	51474
9855	10971_2810_7529_7531_7532_7533_7534
5226	10971_2810_7529_7531_7532_7533_7534
10971_2810_7529_7531_7532_7533_7534	5226
51111	10971_2810_7529_7531_7532_7533_7534
10971_2810_7529_7531_7532_7533_7534	51111
9459	10971_2810_7529_7531_7532_7533_7534
3831_64837	10971_2810_7529_7531_7532_7533_7534
10971_2810_7529_7531_7532_7533_7534	3831_64837
23271	10971_2810_7529_7531_7532_7533_7534
92799	10971_2810_7529_7531_7532_7533_7534
6651	10971_2810_7529_7531_7532_7533_7534
10971_2810_7529_7531_7532_7533_7534	6651
55698	10971_2810_7529_7531_7532_7533_7534
26064	10971_2810_7529_7531_7532_7533_7534
10971_2810_7529_7531_7532_7533_7534	26064
2811	10971_2810_7529_7531_7532_7533_7534
10971_2810_7529_7531_7532_7533_7534	2811
84206	10971_2810_7529_7531_7532_7533_7534
10971_2810_7529_7531_7532_7533_7534	84206
826	10971_2810_7529_7531_7532_7533_7534
10971_2810_7529_7531_7532_7533_7534	826
10129	10971_2810_7529_7531_7532_7533_7534
30849	10971_2810_7529_7531_7532_7533_7534
10971_2810_7529_7531_7532_7533_7534	30849
25776	10971_2810_7529_7531_7532_7533_7534
10971_2810_7529_7531_7532_7533_7534	25776
5208	10971_2810_7529_7531_7532_7533_7534
10971_2810_7529_7531_7532_7533_7534	5208
4920	10971_2810_7529_7531_7532_7533_7534
1152_1158	10971_2810_7529_7531_7532_7533_7534
10971_2810_7529_7531_7532_7533_7534	1152_1158
84952	10971_2810_7529_7531_7532_7533_7534
6240	10971_2810_7529_7531_7532_7533_7534
26056	10971_2810_7529_7531_7532_7533_7534
1869-5925	10971_2810_7529_7531_7532_7533_7534
9824	10971_2810_7529_7531_7532_7533_7534
28954	10971_2810_7529_7531_7532_7533_7534
10971_2810_7529_7531_7532_7533_7534	28954
4012-9882	10971_2810_7529_7531_7532_7533_7534
10971_2810_7529_7531_7532_7533_7534	4012-9882
1676	10971_2810_7529_7531_7532_7533_7534
10971_2810_7529_7531_7532_7533_7534	1676
2475-57521-64223-64798-84335	10971_2810_7529_7531_7532_7533_7534
10971_2810_7529_7531_7532_7533_7534	2475-57521-64223-64798-84335
2495_2512	10971_2810_7529_7531_7532_7533_7534
9815	10971_2810_7529_7531_7532_7533_7534
284114	10971_2810_7529_7531_7532_7533_7534
55661	10971_2810_7529_7531_7532_7533_7534
55660	10971_2810_7529_7531_7532_7533_7534
9774	10971_2810_7529_7531_7532_7533_7534
26031	10971_2810_7529_7531_7532_7533_7534
10971_2810_7529_7531_7532_7533_7534	26031
28940	10971_2810_7529_7531_7532_7533_7534
10458	10971_2810_7529_7531_7532_7533_7534
10971_2810_7529_7531_7532_7533_7534	10458
8729	10971_2810_7529_7531_7532_7533_7534
126393	10971_2810_7529_7531_7532_7533_7534
3777	10971_2810_7529_7531_7532_7533_7534
10971_2810_7529_7531_7532_7533_7534	3777
9360	10971_2810_7529_7531_7532_7533_7534
2335	10971_2810_7529_7531_7532_7533_7534
10971_2810_7529_7531_7532_7533_7534	2335
23189	10971_2810_7529_7531_7532_7533_7534
10971_2810_7529_7531_7532_7533_7534	23189
51776	10971_2810_7529_7531_7532_7533_7534
10971_2810_7529_7531_7532_7533_7534	51776
84080	10971_2810_7529_7531_7532_7533_7534
51015	10971_2810_7529_7531_7532_7533_7534
5128	10971_2810_7529_7531_7532_7533_7534
10971_2810_7529_7531_7532_7533_7534	5128
5127	10971_2810_7529_7531_7532_7533_7534
10971_2810_7529_7531_7532_7533_7534	5127
285527	10971_2810_7529_7531_7532_7533_7534
23216	10971_2810_7529_7531_7532_7533_7534
10971_2810_7529_7531_7532_7533_7534	23216
22895	10971_2810_7529_7531_7532_7533_7534
8350_8351_8352_8353_8354_8355_8356_8357_8358_8968	10971_2810_7529_7531_7532_7533_7534
10971_2810_7529_7531_7532_7533_7534	8350_8351_8352_8353_8354_8355_8356_8357_8358_8968
65220	10971_2810_7529_7531_7532_7533_7534
10971_2810_7529_7531_7532_7533_7534	65220
10036	10971_2810_7529_7531_7532_7533_7534
10971_2810_7529_7531_7532_7533_7534	10036
1241	10971_2810_7529_7531_7532_7533_7534
2475-57521-64223-84335	10971_2810_7529_7531_7532_7533_7534
10971_2810_7529_7531_7532_7533_7534	2475-57521-64223-84335
55239	10971_2810_7529_7531_7532_7533_7534
3757	10971_2810_7529_7531_7532_7533_7534
9343	10971_2810_7529_7531_7532_7533_7534
10971_2810_7529_7531_7532_7533_7534	9343
3683_3689	10971_2810_7529_7531_7532_7533_7534
10971_2810_7529_7531_7532_7533_7534	3683_3689
389	6093_9475
1400	6093_9475
1947-2049	6093_9475
394	6093_9475
10243	6093_9475
1674	6093_9475
6093_9475	1674
3308	3091
25937	3091
132864	3091
3658	3091
10956	3091
51564	3091
6605	3091
9472	3091
5688	3091
3398	3091
3091	3398
5915	3091
79365	3091
3091	79365
9101	3091
2355	3091
7004	3091
56938	3091
112483	3091
10868	3091
80705	3091
8178	3091
3162	3091
3091	3162
48	3091
54583	3091
3091	54583
55840	3091
3091	55840
6303	3091
4174	3091
5629	3091
3091	5629
26043	3091
3299	3091
23081	3091
3091	23081
64285	3091
25950	3091
112399	3091
3091	112399
6599	3091
112398	3091
4738	3091
23239	6198
140609	6198
9978	6198
221937	6198
51752	6198
5295_5296_8503	6198
9262	6198
23035	6198
406944	6622
10776	6622
572	6622
84557	6622
6620	6622
55031	6622
2870	6622
2029	6622
7589	6622
4712	6622
162	6622
2020	6622
6717	6622
5414	6622
4218	6622
2019	6622
5900	6622
157	6622
6622-10273	6622
6622	6622-10273
2185-6714	6622
5660	6622
9709	6622
57179	6622
54205	6622
5202	6622
5653	6622
10435	6622
407011	6622
5063	6622
333	6622
115827_5864_5865_9545	6622
51150	6622
1861-6622	6622
6622	1861-6622
222658	57787
6794-51719	57787
27005	57787
9240	57787
406941	207
10411	207
94056	207
79960	207
5588	207
3181	207
207	3181
51316	207
4515	207
55313	207
55704	207
207	55704
8411	207
11153	207
117145	207
5500	207
890	207
5753	207
2152	207
79594	207
2931	207
207	2931
29780	207
1147-8517	2289
3551-8517	2289
6595	2289
60673	2288
11146	2288
56904	2288
1757	2288
114049	5585
10142	5585
905	5585
79658	5585
388	5585
4744	5585
23092	5585
54469	5585
4155	5585
26147	407040
29102	407040
8717	1612
4087-4088	1612
4756	1612
10016	1612
27252	1612
23582	1612
219699	1612
1613	1612
1612	1613
22926	1612
6809	1612
1612	6809
5530	1612
4131	1612
8633	1612
85450	1612
29108	1612
10181	6427
4927-4928-5903-7175-8021-8086-8480-9631-9688-9818-9883-9972-10762-11097-23165-23225-23279-23511-23636-53371-55746-57122-79023-79902-81929-129401-348995	6427
6733	6427
8487	6427
22897	6427
100126318	6427
51755	6427
84233	6427
22927	6427
378938	6427
3068	6427
6628-6632-6633-6634-6635-6636-6637-10262-10992-23450-23451-51639-83443	6427
11034	6427
5546	6427
9572	1515
23109	1515
10915	9295
3190	9295
9785	9295
51504	9295
55234	9295
10813	9295
1660-2521-2962-2963-3178-3181-3183-3184-3185-3187-3188-3190-3191-3192-4670-4686-4799-4904-5093-5094-5430-5431-5432-5433-5434-5435-5436-5437-5438-5439-5440-5441-5725-6426-6427-6428-6430-6431-6432-6625-6626-6628-6632-6633-6634-6635-6636-6637-7307-8243-8683-10181-10189-10236-10250-10421-10921-10949-11100-11338-22916-27316-55749-57794-220988	9295
79814	9295
9879	9295
10713	9295
6627-6628-6629-6632-6633-6634-6635-6636-6637-8175-10262-10291-10946-10992-23450-23451-51639-83443-84844	9295
22826	9295
114990	9295
23385	9295
51362	9295
6280	9295
9640	9295
57215	9295
7162	9295
26227	9295
4311	9295
6432	9295
7458	6195_6196_6197
3707	6195_6196_6197
93100	6195_6196_6197
2247	6195_6196_6197
163-1173-1175-1211-3897-6456	6195_6196_6197
6195_6196_6197	163-1173-1175-1211-3897-6456
5955	6195_6196_6197
10808	6195_6196_6197
56033	6195_6196_6197
10766	6195_6196_6197
2799	6195_6196_6197
6611	6195_6196_6197
8661	6195_6196_6197
55748	6195_6196_6197
84930	6195_6196_6197
4666	6195_6196_6197
11011	6195_6196_6197
10146	6195_6196_6197
9908	6195_6196_6197
10140	6195_6196_6197
124801	6195_6196_6197
7812	6195_6196_6197
2764	6195_6196_6197
6195_6196_6197	2764
259266	6195_6196_6197
6548	6195_6196_6197
6195_6196_6197	6548
8437	6195_6196_6197
23603	6195_6196_6197
23564	6195_6196_6197
2115_2130	6195_6196_6197
6195_6196_6197	2115_2130
10716	6195_6196_6197
3178	6195_6196_6197
6722	6195_6196_6197
6195_6196_6197	6722
4597	6195_6196_6197
2936	6195_6196_6197
4234	6195_6196_6197
6195_6196_6197	4234
56922	6195_6196_6197
23352	6195_6196_6197
5648	6195_6196_6197
3151	6195_6196_6197
3150	6195_6196_6197
6195_6196_6197	3150
1654	6195_6196_6197
9188	6195_6196_6197
51064	6195_6196_6197
11273	6195_6196_6197
4763	6195_6196_6197
4163	6195_6196_6197
24149	6195_6196_6197
9368	6195_6196_6197
5184	6195_6196_6197
51637	6195_6196_6197
64087	6195_6196_6197
1027	6195_6196_6197
9847	1020
813	1020
10485	1020
1759_1785_26052	1020
1020	1759_1785_26052
79228	1020
79187	1020
211	1020
823-826	1020
2580	1020
1123	1020
79174	1020
5813	1020
3189	1020
1942_1943_1944_1945_1946	1020
7411	1020
266743	1020
122773	1020
2354-3727	1020
51654	1020
140545	1020
78990	1020
10983	1020
51343	1020
1020	51343
1894	1020
57646	11200
55837	11200
472-4683	11200
472-545-11277	11200
23300	11200
1876	11200
11171	11200
11200	11171
5525	11200
5187	11200
2074	11200
80198	11200
472-672-3014-4361-4683-7158-9025-9656-10111	11200
8863	11200
144715_5883	11200
10926	11200
10197_5720_5721	11200
6571	6812
5864-6616-6804-6812-6844-6857-10815-22999-57030	6812
6812	5864-6616-6804-6812-6844-6857-10815-22999-57030
5864-6571-6844-6857	6812
6812	5864-6571-6844-6857
320	6812
5582	6812
5864-6844-6857-57030	6812
10497_201294_23025	6812
3312-5864-6616-6804-6812-6844-6857-10815-22999-80331-140679	6812
6812	3312-5864-6616-6804-6812-6844-6857-10815-22999-80331-140679
50818	6812
5864-6572-6616-6804-6812-6844-6857-10815-22999	6812
6812	5864-6572-6616-6804-6812-6844-6857-10815-22999
5532	6812
5864-6571-6616-6804-6812-6844-6857-10815-22999	6812
6812	5864-6571-6616-6804-6812-6844-6857-10815-22999
6810	6812
5864-6572-6844-6857	6812
6812	5864-6572-6844-6857
3312-5864-6844-6857-80331-140679	6812
94121	6812
3206	84446
587	9520
9520	587
55117	9520
9520	55117
586	9520
9520	586
5547	9520
9520	5547
124935	9520
9520	124935
84909	9520
9520	84909
6520-23428	9520
64174	9520
9520	64174
2687	9520
2686	9520
84735	9520
9520	84735
6520-8140	9520
90441	9520
8501	9520
9520	8501
2678	9520
6051	9520
9520	6051
54878	9520
9520	54878
57176	9520
9520	57176
81704	6714
146691	6714
6549	6714
7225	6714
23162	6714
53905	6714
55620	6714
6714	55620
2705	6714
310	6714
3739	6714
6134	6714
4775	6714
6096	6714
3690	6714
6714	3690
6487	6714
3688	6714
4007	6714
9672	6714
3685	6714
659	6714
51729	6714
29123	6714
1601	6714
56995	6714
81631	6714
83747	6714
4355	6714
3105_3106_3107	6714
6714	3105_3106_3107
1952	6714
5915_6256	6714
6461	6714
5029	6714
1948	6714
6714	1948
7536	6714
3265	6714
6714	3265
7099	6714
5771	6714
92591	6714
5800	6714
5579-5580-5588	6714
2175	6714
58-823-1445-3672-3688-5747-5829-7094-7145-7414-7791-9564	6714
54843	6714
976	6714
64780	6714
5754	6714
6714	5754
3676-3688-7412	6714
3636	6714
6714	3636
55114	6714
57190	6714
967	6714
966	6714
3680-3688-7422	6714
100133941	6714
653501	6714
3980	6714
3224	6714
5734	6714
5731	6714
155	6714
154	6714
6714	154
8926	6714
64759	6714
6714	64759
2137	6714
23022	6714
26578	6714
25930	6714
5329	6714
5921-6383	6714
81875	6714
7430	6714
6714	7430
8506	6714
54751	6714
1837	6714
5914_5915_5916	6714
1795	6714
3685-3690-3791-7422-7448	6714
23002	6714
1793	6714
57148	6714
2697-7082	6714
57142	6714
6383-10399	6714
8853	6714
2099-27043	6714
8900_890	6714
26149	6714
3685-3690-5328-5329-7448	6714
130540	6714
10248_10556_10557_10775_10799_10940_11102_51367_54913_79897_85495	6714
409-2149	6714
11248	6714
4301-5817-25945	6714
9518	6714
51133	6714
84632	6714
8038	6714
6714	8038
2047	6714
10021_348980_57657_610	6714
6714	10021_348980_57657_610
4233-6714	6714
6714	4233-6714
4154	6714
11217_445815	6714
3685_3693	6714
367-27043	6714
28985	6714
1748	6714
831	6714
2781	6714
11127_22920_9371	6714
408-2149	6714
51466	6714
10131	6714
201161	6714
1630-8633-9423	6714
4536	6714
79890	6714
2778	6714
2776	6714
6714	2776
4133	6714
6714	4133
9047	6714
6714	9047
2773	6714
9046	6714
2771	6714
1730	6714
80725	6714
999-1495-1499-1500	6714
10519	6714
2335-3676-3688	6714
4919	6714
1436-5155-5921	6714
4916	6714
55715	6714
7275	6714
6237	6714
6714	6237
9784	6714
4118	6714
1630-5747-9423	6714
2099-2782-54331	6714
1942-1969	6714
2741	6714
6714	2741
357	6714
5899	6714
11099	6714
6714	11099
5898	6714
8724	6714
5747-6714	6714
6714	5747-6714
5923	6714
6714	5923
3371	6714
100500805	6714
5566-5573	6714
10044	6714
6714	10044
5522	6714
23616	6714
60312	6714
6714	60312
9749	6714
23607	6714
8664	6714
22809	2475
2923	2475
407056	2475
2139	2475
9894	2475
64223	2475
6495	2475
406893	2475
23551	2475
100302203	2475
1780_1781	2475
55615	2475
9675	2475
6009	2475
84814	2475
6008	2475
64798	2475
2475	64798
121268	2475
6154	2475
29919	1432_5600_5603_6300
9255	1432_5600_5603_6300
10811	1432_5600_5603_6300
1432_5600_5603_6300	10811
4217-9064	1432_5600_5603_6300
5606-5608	1432_5600_5603_6300
203522	1432_5600_5603_6300
4215-5606-5879-83605	1432_5600_5603_6300
1906-1910	1432_5600_5603_6300
23363	1432_5600_5603_6300
64770	1432_5600_5603_6300
2879	1432_5600_5603_6300
8491	1432_5600_5603_6300
4215-7189	1432_5600_5603_6300
10467	1432_5600_5603_6300
1432_5600_5603_6300	10467
8621	1432_5600_5603_6300
26003	1432_5600_5603_6300
90324	1432_5600_5603_6300
7701	1432_5600_5603_6300
51759	1432_5600_5603_6300
27347	1432_5600_5603_6300
9373	1432_5600_5603_6300
1432_5600_5603_6300	9373
284-7010	1432_5600_5603_6300
389692	1432_5600_5603_6300
636	1432_5600_5603_6300
1060	1432_5600_5603_6300
6558	1432_5600_5603_6300
9362	1432_5600_5603_6300
2782-5028-54331	1432_5600_5603_6300
78986	1432_5600_5603_6300
25-663-998-9043-50937-91653	1432_5600_5603_6300
1432_5600_5603_6300	25-663-998-9043-50937-91653
662	8878
5167	8878
8514	8878
387338	8878
658	8878
55006	8878
2186	8878
55347	8878
83667	8878
23192	8878
2570	8878
3654-4803-4804-7189-8767	8878
3996	8878
9118	8878
9706	8878
8994	8878
84875	8878
8797	8878
7025_7026	8878
7763	8878
114034	8878
51535	8878
571	8878
57609	8878
200734	8878
11337	8878
6389_6390_6391_6392	8878
8408	8878
5649	8878
2888	8878
3654-7189	8878
1459	8878
90187	8878
4212	8878
1540-7189	8878
25978	8878
7086	8878
56652	8878
9001	8878
64283	8878
4741	8878
9352	8878
79132	5610
4343	5610
22803	5610
55342	5610
6895	5610
10969	5610
10056_2193	5610
5610	10056_2193
6141	5610
23567	5610
54920	5610
55299	5610
55131	5610
79706	5610
64318	5610
64802	5610
3608-3609	5610
9296	5610
22848	5610
56915	5610
406885	5610
11100	5610
5612	5610
5611	5610
23644	5610
26354	5610
54472	5610
26156	5610
8575	5610
117246	5610
10644	5610
10643	5610
84298	5610
57506	5610
10342	5610
115098	5610
79734	5610
28988	5610
22913	5610
1642	5610
1998	5610
6741	5610
10327	7189
55540	7189
163702	7189
3654-51135-57162	7189
10771	7189
8600-8792	7189
1827	7189
7247	7189
23765	7189
7189	23765
10906	7189
4923	7189
51295	7189
7189	51295
55437	7189
51135	7189
608	7189
8792	7189
79671	7189
3654-4615-7098	7189
9989	7189
29761	7189
8887	7189
373856	7189
7098	7189
9099	7189
7334-7335	7189
7189	7334-7335
148022	7189
171392	7189
23645	7189
353376	7189
3654-4615-11344	7189
5664-23385-55851	7189
6608	7189
25996	7189
929-3654-4615-7097-10333	7189
92610	7189
929-3654-4615-7097	7189
3656	7189
10241	7189
7189	10241
3654	7189
7189	3654
55851	7189
59307	7189
23098	7189
197358	7189
407002_407003	7189
929-3654-4615-5610-7099-23643-54472-114609	7189
10456	5530_5532_5533
5479	5530_5532_5533
23523	5530_5532_5533
5530_5532_5533	23523
5480	5530_5532_5533
5204	5530_5532_5533
55759	5530_5532_5533
54739	1111
10189	1111
207-1326	1111
63967	1111
1111	63967
51514	1111
1111	51514
8914	1111
545-84126	1111
2178	1111
1111	2178
574506	1111
5116	1111
494336	1111
3364	1111
144455	1111
574456	1111
79447	351
102	351
22822	351
79048	351
254887	351
112812	351
5550	351
51574	351
2960_2961	351
351	2960_2961
10201	351
6579	351
79590	351
7391-7392	351
51013	351
7042	351
2192	351
27429	351
79982	351
23047	351
642	351
9722	351
132851	351
282991	351
54715	351
65078	351
79618	351
4076	351
117_7434	351
55144	351
148252	351
23621	351
3831	351
84885	351
80345	351
79805	351
203286	351
10893	351
10531	351
221711	351
207063	351
200558	351
80332	351
972	351
56941	351
84310	351
11152	351
5274	351
374403	351
442523	351
84706	351
9455	351
9454	351
10513	351
27346	351
10671	351
51322	351
712_713_714	351
63935	351
84851	351
5654	351
91107	351
65982	351
5650	351
7549	351
8214	351
4192	351
723790_8337	351
23151	351
56287	351
90390	351
5646	351
23149	351
79887	351
123263	351
4811	351
5663-5664-23385-51107-55851-83464	351
6900	351
6868	351
7532	351
25825	351
100422991	351
9423	351
11083	351
8754	351
26258	351
6660	351
56342_692312	351
11279	351
5238	351
51652	351
440556	351
79672	351
55798	351
85458	351
29	351
883	351
11269	351
55036	351
9765	351
2307	351
116987	351
1636	351
6642	351
7274	351
19	351
83941	351
80820	351
1030	351
128637	351
25953	351
22998	351
8883	351
351	8883
51031	351
8996	841
7818-8743-8772-8797	841
9994	841
8795	841
4790-5970	841
10010	841
3678_3688	841
9588	841
2319	841
6678	841
8767-8837	841
3661	841
80196	841
5272	841
7072	841
10691	841
8743-8772-8795	841
841	8743-8772-8795
7124-7132-7186-8717-8772	841
84417	841
10134	841
841	10134
389289	841
9821	5562_5563
7111	5562_5563
8312	5562_5563
5562_5563	8312
9644	5562_5563
126526	5562_5563
178	5562_5563
2992	5562_5563
201163	5562_5563
25973	5562_5563
57620	5562_5563
64689	840
23076	840
834-835-836	840
6721	840
120329	840
331-836	840
137970	840
83596	840
331-836-842	840
79648	840
5925-7027	840
397	840
840	397
284252	7020
79047	7020
11080	7020
11278	7020
7520	7020
3069	4609
4609	3069
442919	4609
6304	4609
8036	4609
9913	4609
4602-6497-9611-10155-25942	4609
1869-5933	4609
79595	4609
4924	4609
4487	4609
4609	4487
84135	4609
2305-6667	4609
8019	4609
4609	8019
90480	4609
55536	4609
27229	4609
6631	4609
639	4609
3015	4609
4609	3015
6625	4609
55082	4609
23318	4609
990	4609
4609	990
23649_5422_5557_5558	4609
51176	4609
4609	51176
23304	4609
3725-5925	4609
51606	4609
56945	4609
5087	4609
10153	4609
6601	4609
8295-10524	4609
9414	4609
4089-5933	4609
81627	4609
9768	4609
4851-7528	4609
407012	4609
117854	4609
8313	4609
27097	4609
90780	4609
80097	4609
10927	4609
3725-3727	4609
1499-1857-3725-6934	4609
27085	4609
10914	4609
9739	4609
6125	4609
4609	6125
6124	4609
4609	6124
1874-4088	4609
1495	4609
4609	1495
23165	4609
1869-5925-5933	4609
7555	4609
4609	7555
4299	4609
7543	4609
22868	4609
7541	4609
11091	4609
5017	4609
79035	4609
100132074	4609
4831_654364	4609
4609	4831_654364
9702	4609
4289	4609
4285	4609
1874-5933	4609
1107	4609
192668	4609
79813	4609
1874-5925	4609
7089	4609
3065-7528	4609
1452	4609
4609	1452
3183	4609
4609	3183
11061	4609
26292	4609
2099-6794	4609
7073	4609
4609	7073
58495	4609
430	4609
4609	430
161882	4609
10409	4609
4609	10409
9232	4609
51412	4609
25994	4609
2078	4609
2077	4609
2099-6776	4609
58472	4609
79697	4609
1869-3065	4609
6749	4609
4609	6749
2672-3065-10919	4609
8801_8802	4609
55193	4609
8467	4609
1874-2648-7029	4609
6297	4609
7018	4609
7376	4609
80314	4609
10274	4609
4609	10274
4790_5971	4609
221935	4609
2023	4609
4609	2023
1147-2099-8202	4609
116540	4609
1499-6934-23043	4609
5983	4609
83903	4609
11336	4609
11335	4609
4609	11335
274	4609
2005	4609
2004	4609
7343	4609
4609	7343
7342	4609
25915	4609
10274_10735	4609
693120	4609
3065-4089	4609
2099-4089	4609
55930	4609
5954	4609
4072	4609
4791_5971	4609
4791_5970	4609
3421	4609
54845	4609
6598	4609
57650	4609
7675	4609
3419	4609
9044	4609
3065-5934	4609
1874-7029-8295	4609
10553	4609
4609	10553
8732	4609
6208	4609
4609	6208
3065-5925	4609
8295	4609
4609	8295
1874-5933-5934	4609
9015	4609
9013	4609
4824	4609
